brand	manufacturers_id	name	description	room_image_url	fiber	texture	warranty
Ambassador	525	Ocean Road	"The themes of Caravan style and the Bohemian movement are impacting home decor.  We have addressed these themes through the bright shades and mysterious neutrals of this optimistic color palette and casual texture, making this textured cut pile particularly appealing for today's globally inspired home. <BR><BR> <strong>Surface Texture:</strong> Textured Cut Pile<BR><strong>Pattern Repeat:</strong>  None<BR><strong>Number of Colors:</strong> 40<BR><strong>Width:</strong> 12'<BR><strong>Fiber:</strong> 100% Stainmaster Luxurell BCF Nylon<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd.Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Ltd. Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><li><a href=""warranties/25YearSoilResistance.pdf"">25 Yr. Ltd.Soil Resistance</a></li>"
Ambassador	528	Viterbo	"This spirited and delightful frieze carpet combines luxurious comfort with fresh style, a durability that will astound you, and a commitment to the environment. It's crafted of SmartStrand, a new generation of Fiber produced in part from readily available and renewable resources that make it easier and more fashionable for your family to live ""green."" You'll love the built-in stain protection of SmartStrand, which keeps this plush carpet's palette of 18 colors looking great for years.<BR><BR><strong style=""margin: 0px; padding: 0px"">Surface Texture: </strong><span style=""margin: 0px; padding: 0px"">Frieze</span><br /><strong style=""margin: 0px; padding: 0px"">Pattern Repeat: </strong>None<br /><strong style=""margin: 0px; padding: 0px"">Number of Colors: </strong>20<br /><strong style=""margin: 0px; padding: 0px"">Width:</strong>12 ft.<br /><strong style=""margin: 0px; padding: 0px"">Fiber:</strong></span> 100% SmartStrand BCF Triexta with DuPont Sorona Renewable Sourced Polymer<br /><br />"	http://s7d5.scene7.com/is/image/Karastan/43446_Speranza	SmartStrand	Cut & Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	531	Maratea	"The random, subtle design style of this pattern is reminiscent of the pebble pathways and passages of old Italy. Its color palette even pays tribute to the natural and neutral shades of ancient architecture. Versatile enough to set the mood in both traditional and contemporary settings, it is constructed of a fiber that gets its origins from nature, too. Our SmartStrand fiber is made in part from renewable resources, which is good for the planet and you. But the environmental benefits of SmartStrand are but a small part of the tale: it also provides remarkable stain resistance, exquisite softness, and easy care. SmartStrand guarantees long-lasting wear and timeless beauty.<BR><BR><strong>Surface Texture:</strong> Loop<BR><strong>Pattern Repeat:</strong> None<BR><strong>Number of Colors:</strong> 20<BR><strong>Width:</strong> 12'<BR><strong>Fiber:</strong> 100% SmartStrand BCF Triexta with DuPont Sorona Renewably Sourced Polymer<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	SmartStrand	Berbers/Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	534	Casa Palmero	"A gentle but mesmerizing trellis enchants with its imaginative style and down-to-earth performance. Crafted of our durable and eco-friendly SmartStrand Fiber, this level cut loop carpet fascinates with stylized squares, undemanding maintenance, and outstanding stain resistance. It is a picture of soft sophistication in a palette of magical shades.<BR><BR><strong>Surface Texture:</strong>  LCL<BR><strong>Pattern Repeat:</strong> 2.25"" W x 2.5"" L<BR><strong>Number of Colors:</strong> 20<BR><strong>Width:</strong> 12 ft.<BR><strong>Fiber:</strong>  100% SmartStrand BCF Triexta with DuPont Sorona Renewable Sourced Polymer<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/43444_NaplesCharm	SmartStrand	Cut & Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	537	Caserta Palace	"Modern design and modern technology come together in this fashionable level cut loop beauty. It features a contemporary grid pattern that is both playful and sophisticated. Crafted of our revolutionary Fiber, eco-friendly SmartStrand, it displays style in a high-performing and attractive package: soft comfort, easy maintenance, and exceptional stain resistance.<BR><BR><strong>Surface Texture:</strong>  Level Cut Loop<BR><strong>Pattern Repeat:</strong> 12"" x 14.5""<BR><strong>Number of Colors:</strong> 20<BR><strong>Width:</strong> 12 ft.<BR><strong>Fiber:</strong>  100% SmartStrand BCF Triexta with DuPont Sorona Renewably Sourced Polymer<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/43445_MilanoModern	SmartStrand	Cut & Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	540	Modern Masterpiece	"The name says it all!  Subtle texture, combined with luxurious hand make this product perfect for every room in the home.  Adding to its versatility are fifty shades that compliment any design style and will make a grand statement in every room.<BR><BR><strong>Surface Texture:</strong> Textured Cut Pile<BR><strong>Pattern Repeat: </strong>None<BR><strong>Number of Colors:</strong> 50<BR><strong>Width:</strong> 12 ft.<BR><strong>Fiber:</strong> 100% EverStrand XtraSoft Polyester<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/10YearAbrasiveWear.pdf"">10 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/10YearTextureRetention.pdf"">10 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/10YearFadeResistance.pdf"">10 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	603	Cobble Ridge	"This Karaloc woven herringbone pattern is made with a special blend of wool and acrylic fiber that combines the richness of wool with the resilence of acrylic to provide years of care fee durability. It is offerend in 14 fresh, new colors.<BR><BR><strong>Surface Texture:</strong> Textured Loop<BR><strong>Fiber:</strong> 50% wool / 50% acrylic<BR><strong>Number of Colors:</strong>  14<BR><strong>Pattern Repeat:</strong>  4.0"" (W) x 3.0"" (L)<BR><strong>Width:</strong>  12 ft.<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/41605_CobbleRidge	Wool/Acrylic Blend	Berbers/Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Limited Mfg. Defects</a></li><li>Engineered for Superior Wear Resistance</li><li>Superior Soil Resistance</li>  <li>Superior Resistance to Static</li> "
Ambassador	620	Rivero	"<p>Chic, style, luxury are just a few descriptives of this savvy new pattern. Offered in 3 handsome new colors along with coordinating continuous roll runners, offered in two widths which works nicely in an adjoining hallway or staircase.<BR><BR></p><p></p><p><strong>Surface Texture:</strong> Cut Pile</p><p><strong>Number of Colors:</strong> 3</p><p><strong>Pattern Repeat:</strong> 1.6"" W x 1.4"" L<p><strong>Width:</strong> 13' 1""</p><p><strong>Fiber</strong>: 100% Karastan Everlast Premium Polypropylene</p><p></p><p></p><br /><br /> "	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Mfg. Defects</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><LI>Engineered for Superior Resistance to Static</li>"
Ambassador	622	Savion	"<p>This velvety saxony creates an elegant feel for any room. Traditional floral scroll pattern that comes in 5 luscious color ways work nicely in adjoining hallways and staircases.<br /></p><p><strong>Surface Texture</strong>: Cut Pile</p><p><strong>Number of Colors</strong>: 5</p><p><strong>Pattern Repeat</strong>:<span class=""Apple-style-span"" style=""font-family: Calibri""> 39.37&quot; W x 39.37&quot; L<br /></span></p><p><span class=""Apple-style-span"" style=""font-family: Calibri""></span><strong>Width</strong>: 13&#39;1&quot;</p><p><strong>Fiber</strong>: 100% Karastan Everlast Premium Polypropylene<br /></p><p><span class=""Apple-style-span"" style=""font-family: Verdana; font-size: 11px""></span></p>"	http://s7d5.scene7.com/is/image/Karastan/41607_Savion	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Mfg. Defects</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><LI>Engineered for Superior Resistance to Static</li>"
Ambassador	626	Smart Mix	"A casual pebble effect is created through the combination of large and small tonal loops. The random patterning and environmentally inspired shades make this a perfect selection for your room of choice.<BR><BR><strong>Surface Texture:</strong> Pattern Loop<BR><strong>Pattern Repeat:</strong> 18"" W x 20"" L<BR><strong>Number of Colors:</strong> 20<BR><strong>Width:</strong> 12 ft.<BR><strong>Fiber:</strong> 100% Stainmaster Luxurell BCF Nylon<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/McKenna	Synthetic	Berbers/Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd.Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Ltd. Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><li><a href=""warranties/25YearSoilResistance.pdf"">25 Yr. Ltd.Soil Resistance</a></li>"
Ambassador	628	Lino	"<p>This beautifully patterned stria product creates the look and feel of linen for your floor and has an upscale casual appearance created from Karastan Kashmere nylon. This chic new product from Karastan's Metropolitan Collection offers decorating versatility with a look that can be used with any decor from modern to traditional.<BR><BR></p><p><strong>Surface Texture: </strong>Cut and Loop with pattern<br /><strong>Pattern Repeat:</strong> 36"" W x 18""<br /><strong>Number of Colors: </strong>10<br /><strong>Width: </strong>12 ft.<br /><strong>Fiber: </strong>100% Karastan Kashere Nylon</p><p></p><p></p><BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/41821 Lino_2	Synthetic	Cut & Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	630	Variegato	"<p>This soft hand nylon offers simple, understated elegance. Part of Karastan&#39;s Metropolitan Collection, this patterned stria cut and loop product made from Karastan Kashmere nylon fiber has the look and feel of cashmere. The array of colors add a sense of old world charm to any interior.</p><p><br /><strong>Surface Texture: </strong>Cut and Loop <br /><strong>Pattern Repeat:</strong> .20&quot; W x .11&quot;<br /><strong>Number of Colors: </strong>10<br /><strong>Width: </strong>12 ft.<br /><strong>Fiber: </strong>100% Karastan Kashere Nylon <br /><br /></p>"	http://s7d5.scene7.com/is/image/Karastan/41820-Variegato-Metropolitan-Revised	Synthetic	Cut & Loop Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	633	Delightful Memories	"As design history reinvents itself, so does our carpeting for today's new home interiors. The colors of this tonal texture have a mineral quality that brings the beauty and grandeur of the great outdoors in; making this a carpet that is well suited for today's multi-functional eclectic interiors<BR><BR><strong>Surface Texture: </strong>Textured Cut Pile<br /><strong>Pattern Repeat: </strong> None<br /><strong>Number of Colors: </strong>20<br /><strong>Width: </strong>12 ft.<br /><strong>Fiber: </strong>100% Stainmaster Luxurell Nylon<br /><br /> <img src=""images/logos/USA.gif"" "	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd.Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Ltd. Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><li><a href=""warranties/25YearSoilResistance.pdf"">25 Yr. Ltd.Soil Resistance</a></li>"
Ambassador	636	Pozzallo	"<p>This elegant carpet gets its comfort and performance from SmartStrand BCF Triexta made with DuPont Sorona renewably sourced polymer, the fiber that is wowing consumers with its soft feel, incredible durability, undemanding maintenance, and superior stain resistance.  This sumptuous celebration of softness makes decorating easy in any decor.</p><p></p><p><BR><BR><strong>Surface Texture:</strong>  Cut/Uncut</p><p><strong>Pattern Repeat:</strong> .50""W x .50""L</p><p><strong>Number of Colors:</strong>  44</p><p><strong>Width:</strong>  12'</p><p><strong>Fiber: </strong> 100% SmartStrand BCF Triexta With DuPont Sorona Renewably Sourced Polymer</p><p> </p><p> </p>"	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	SmartStrand	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	639	Frascati	"<p>SmartStrand BCF Triexta made with DuPont Sorona renewably sourced polymer makes this a carpet to remember. This textured winner offers plush comfort, easy care, superior stain ressistance and longlasting beauty. And with a palette of 44 versatile shades, it creates an abundance of decorating possibilities - so many ideas, in fact, they may keep you up at night.</p><p></p><p><BR><BR><strong>Surface Texture:</strong> Texture</p><p><strong>Pattern Repeat:</strong> None</p><p><strong>Number of Colors:</strong> 44</p><p><strong>Width:</strong> 12'</p><p><strong>Fiber:</strong> 100% SmartStrand BCF Triexta With DuPont Sorona Renewably Sourced Polymer</p><p> </p><p> </p>"	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	SmartStrand	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	642	Rimini	"You'll fall in love with the easy care and sumptuous feel of this lush textured beauty. It gets it durability, incredible comfort, and outstanding stain resistance from SmartStrand BCF Triexta made with DuPont Sorona renewably sourced polymer. SmartStrand meets your environmental concerns with enchanting style.<BR><BR><strong>Surface Texture:</strong> Texture<BR><BR><strong>Pattern Repeat:</strong> None<BR><BR><strong>Number of Colors:</strong> 44<BR><BR><strong>Width:</strong> 12'<BR><BR><strong>Fiber:</strong> 100% SmartStrand BCF Triexta With DuPont Sorona Renewably Sourced Polymer<BR><BR>"	http://s7d5.scene7.com/is/image/Karastan/ImageNotAvailable	SmartStrand	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedStainResistance.pdf"">Lifetime Limited Stain Resistance</a></li><li><a href=""warranties/LifetimeLimitedSoilResistance.pdf"">Lifetime Limited Soil Resistance</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Limited Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd. Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearFadeResistance.pdf"">25 Yr. Ltd. Fade Resistance</a></li>"
Ambassador	705	Elegant Tradition	"One of Karastan&rsquo;s most successful signature products gets a sure-to-please makeover that includes a fashion palette of 60 luscious shades (think of all the decorating possibilities). The distinctive texture of this handsomely rugged, heavy, nubby twisted yarn provides an unbeatable combination of value and durability. New Wear-Dated DuraSoft Nylon inserted staple technology provides superior yarn twist that results in a crisp, clean finish. We&rsquo;ve added Scotchgard Protector Advanced Repel Technology for stain and soil protection.<br /><br /><strong>Surface Texture: </strong>Textured Cut Pile<br /><strong>Pattern Repeat: </strong>none<br /><strong>Number of Colors: </strong>60<br /><strong>Width: </strong>12 ft.<br /><strong>Fiber: </strong>Nylon<br /><br />"	http://s7d5.scene7.com/is/image/Karastan/43383_EloquenceClassic	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Anti-Static</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/25LimitedAbrasiveWear.pdf"">25 Yr. Abrasive Wear</a></li><li><a href=""warranties/25LimitedTextureRetention.pdf"">25 Yr. Texture Retention</a></li><li><a href=""warranties/25LimitedStainResistance.pdf"">25 Yr. Stain Resistance</a></li><li><a href=""warranties/25LimitedSoilResistance.pdf"">25 Yr. Soil Resistance</a></li>"
Ambassador	706	Elite Eloquence	"One of Karastan&rsquo;s most successful signature products gets a sure-to-please makeover that includes a fashion palette of 60 luscious shades (think of all the decorating possibilities). The distinctive texture of this handsomely rugged, heavy, nubby twisted yarn provides an unbeatable combination of value and durability. New Wear-Dated DuraSoft Nylon inserted staple technology provides superior yarn twist that results in a crisp, clean finish. We&rsquo;ve added Scotchgard Protector Advanced Repel Technology for stain and soil protection.<br /><br /><strong>Surface Texture: </strong>Textured Cut Pile<br /><strong>Pattern Repeat: </strong>none<br /><strong>Number of Colors: </strong>60<br /><strong>Width: </strong>12 ft.<br /><strong>Fiber: </strong>Nylon<br /><br />"	http://s7d5.scene7.com/is/image/Karastan/43383_EloquenceClassic	Synthetic	Cut Piles	"<li><a href=""warranties/LifetimeLimitedManufacturingDefects.pdf"">Lifetime Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Anti-Static</a></li><li><a href=""warranties/LifetimeLimitedPetUrineStain.pdf"">Lifetime Limited Pet Urine Stain Resistance</a></li><li><a href=""warranties/25LimitedAbrasiveWear.pdf"">25 Yr. Abrasive Wear</a></li><li><a href=""warranties/25LimitedTextureRetention.pdf"">25 Yr. Texture Retention</a></li><li><a href=""warranties/25LimitedStainResistance.pdf"">25 Yr. Stain Resistance</a></li><li><a href=""warranties/25LimitedSoilResistance.pdf"">25 Yr. Soil Resistance</a></li>"
Ambassador	752	Yorktown	"<p>The sun rises over seagrass-covered dunes creating random patterns on a pristine beach after the ocean&rsquo;s tide rolls out. That is the rugged yet delicate look of this organic two-tone pattern. It has a quiet elegance, gentle softness, and the long-lasting beauty of 100% Stainmaster Tactesse Nylon Fiber. It works in any d&eacute;cor and any room with a versatile palette of 34 colors that cover both the delicacy and the drama of nature.<br /><br /><strong>Surface Texture:&nbsp; </strong>Cut Pile<strong><br />&nbsp;Pattern Repeat:&nbsp; </strong>36&quot; W x 32&quot; L<strong><br />&nbsp;Number of Colors:&nbsp; </strong>34<strong><br />&nbsp;Width:&nbsp;</strong> 12<strong>&#39;<br />&nbsp;Fiber:&nbsp; </strong>100% Stainmaster Tactesse Nylon</p><p><br /></p>"	http://s7d5.scene7.com/is/image/Karastan/43395_YorkHarbor	Synthetic	Cut & Loop Piles	"Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Ltd. Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><li><a href=""warranties/25YearSoilResistance.pdf"">25 Yr. Ltd. Soil Resistance</a></li>"
Ambassador	753	Yacht Club	"<p>The sun rises over seagrass-covered dunes creating random patterns on a pristine beach after the ocean&rsquo;s tide rolls out. That is the rugged yet delicate look of this organic two-tone pattern. It has a quiet elegance, gentle softness, and the long-lasting beauty of 100% Stainmaster Tactesse Nylon Fiber. It works in any d&eacute;cor and any room with a versatile palette of 34 colors that cover both the delicacy and the drama of nature.<br /><br /><strong>Surface Texture:&nbsp; </strong>Cut Pile<strong><br />&nbsp;Pattern Repeat:&nbsp; </strong>36&quot; W x 32&quot; L<strong><br />&nbsp;Number of Colors:&nbsp; </strong>34<strong><br />&nbsp;Width:&nbsp;</strong> 12<strong>&#39;<br />&nbsp;Fiber:&nbsp; </strong>100% Stainmaster Tactesse Nylon</p><p><br /></p>"	http://s7d5.scene7.com/is/image/Karastan/43395_YorkHarbor	Synthetic	Cut & Loop Piles	"Lifetime Ltd. Mfg. Defects</a></li><li><a href=""warranties/LifetimeLimitedAntiStatic.pdf"">Lifetime Ltd. Anti-Static</a></li><li><a href=""warranties/25YearAbrasiveWear.pdf"">25 Yr. Ltd Abrasive Wear</a></li><li><a href=""warranties/25YearTextureRetention.pdf"">25 Yr. Ltd. Texture Retention</a></li><li><a href=""warranties/25YearStainResistance.pdf"">25 Yr. Ltd. Stain Resistance</a></li><li><a href=""warranties/25YearSoilResistance.pdf"">25 Yr. Ltd. Soil Resistance</a></li>"
